lon lat cluster
-122.1357343 37.4319177 2
-122.1349425 37.4313586 2
-122.1336345 37.4305126 2
-122.132878 37.4300786 2
-122.1321032 37.429579 2
-122.1310825 37.4288942 2
-122.130332 37.4284874 2
-122.129383 37.4280004 2
-122.1290419 37.4270078 2
-122.1281736 37.4271303 2
-122.127098 37.4258311 2
-122.12642 37.4251506 2
-122.1254302 37.425025 2
-122.1249262 37.424083 2
-122.1235248 37.4238079 2
-122.1231204 37.4229141 2
-122.1221658 37.4229529 2
-122.1216867 37.4220386 2
-122.1207551 37.4220391 2
-122.139172 37.4290348 2
-122.1387302 37.4287674 2
-122.1387297 37.4283354 2
-122.1365835 37.4313706 2
-122.1355211 37.4307239 2
-122.1343804 37.42983 2
-122.1336789 37.4293977 2
-122.1328615 37.4288877 2
-122.1321675 37.4278547 2
-122.1313984 37.4273751 2
-122.1304984 37.4267721 2
-122.1292329 37.4266049 2
-122.1286087 37.4262162 2
-122.1274005 37.425418 2
-122.1268251 37.4248636 2
-122.1257901 37.4241449 2
-122.1251071 37.4237056 2
-122.1242336 37.4225453 2
-122.123494 37.4220972 2
-122.12281 37.4216763 2
-122.1221518 37.4212294 2
-122.1211751 37.4212305 2
-122.1384683 37.4296797 2
-122.1377174 37.4278934 2
-122.1369566 37.4280196 2
-122.1362876 37.427591 2
-122.1358428 37.4266959 2
-122.1352506 37.4263205 2
-122.134052 37.4255871 2
-122.1330337 37.4255414 2
-122.1324238 37.4250991 2
-122.1320361 37.4241659 2
-122.1317199 37.4241555 2
-122.1316348 37.4240408 2
-122.1314705 37.4238741 2
-122.1313967 37.4237369 2
-122.1307794 37.4242774 2
-122.1307057 37.4241884 2
-122.1307863 37.4235273 2
-122.1298984 37.4228572 2
-122.1292227 37.4224471 2
-122.1285398 37.4220137 2
-122.127876 37.4215951 2
-122.1267606 37.4209076 2
-122.1236167 37.4189401 2
-122.1226254 37.4189526 2
-122.1344647 37.4324399 2
-122.1335333 37.4318816 2
-122.1325966 37.4318942 2
-122.1318945 37.4308694 2
-122.130587 37.4306167 2
-122.1297529 37.4295356 2
-122.1282007 37.429158 2
-122.1269664 37.4278223 2
-122.1263008 37.4273477 2
-122.1247326 37.4269527 2
-122.1228529 37.4276853 2
-122.1222672 37.4253227 2
-122.1208055 37.4245491 2
-122.1193228 37.4242215 2
-122.1184303 37.4237343 2
-122.1331847 37.4280637 2
-122.1385713 37.4278147 2
-122.1380354 37.4274735 2
-122.1376967 37.4272848 2
-122.1372837 37.4271347 2
-122.1368876 37.4269509 2
-122.1365396 37.4267164 2
-122.1361847 37.4264775 2
-122.1358731 37.4261184 2
-122.1355098 37.4259703 2
-122.1345577 37.4252779 2
-122.1341398 37.4249727 2
-122.1335923 37.4247836 2
-122.1322745 37.4239503 2
-122.1319183 37.4237437 2
-122.1315874 37.4235423 2
-122.1312422 37.4233672 2
