lon lat cluster
-122.1349834 37.4255227 0
-122.1349763 37.4273273 0
-122.1349667 37.4332445 0
-122.1349619 37.4297558 0
-122.1349605 37.4267287 0
-122.1349442 37.4327001 0
-122.1349425 37.4313586 0
-122.1349194 37.4307561 0
-122.134918 37.42559 0
-122.1349158 37.4321216 0
-122.1349144 37.4290444 0
-122.1349049 37.4295742 0
-122.134903 37.4261088 0
-122.134889 37.4272146 0
-122.1348433 37.4303942 0
-122.1348257 37.4283736 0
-122.1348139 37.4278015 0
-122.1348009 37.4322444 0
-122.1347979 37.4257123 0
-122.1347946 37.4331412 0
-122.134791 37.4315265 0
-122.1347886 37.4255034 0
-122.1347869 37.4326353 0
-122.1347856 37.4294726 0
-122.1347778 37.4266425 0
-122.1347693 37.4281236 0
-122.1347494 37.4289525 0
-122.1347218 37.4312276 0
-122.1347199 37.4256284 0
-122.1347199 37.4306018 0
-122.1347169 37.4335064 0
-122.1347169 37.4335064 0
-122.1347169 37.4335064 0
-122.1347169 37.4335064 0
-122.1347169 37.4335064 0
-122.134711 37.4258009 0
-122.1346943 37.4271496 0
-122.1346909 37.4253508 0
-122.1346841 37.4256034 0
-122.1346643 37.4294034 0
-122.1346577 37.4323256 0
-122.1346408 37.4316481 0
-122.1346371 37.4253997 0
-122.1346339 37.4288653 0
-122.1346311 37.4330592 0
-122.1346231 37.4299435 0
-122.1346196 37.4264708 0
-122.1346137 37.4276995 0
-122.134611 37.4333631 0
-122.1345939 37.4254379 0
-122.1345782 37.432519 0
-122.1345577 37.4252779 0
-122.1345313 37.4292884 0
-122.1345269 37.4282069 0
-122.1345237 37.430485 0
-122.1345224 37.4253331 0
-122.1345034 37.4270078 0
-122.1344965 37.42592 0
-122.1344791 37.4300319 0
-122.1344647 37.4253937 0
-122.1344647 37.4324399 0
-122.1344564 37.4276028 0
-122.1344491 37.4310323 0
-122.1344469 37.42875 0
-122.1344435 37.4266126 0
-122.134442 37.4318524 0
-122.1344385 37.4292299 0
-122.1344344 37.4280934 0
-122.134434 37.4329745 0
-122.1344252 37.4337972 0
-122.1344241 37.4314563 0
-122.1344092 37.4251793 0
-122.1343889 37.4332468 0
-122.1343841 37.4268989 0
-122.1343804 37.42983 0
-122.1343626 37.4257419 0
-122.1343504 37.4319582 0
-122.1343501 37.4300942 0
-122.1343436 37.425235 0
-122.1343329 37.4286613 0
-122.1343109 37.4291976 0
-122.1343031 37.427499 0
-122.1342973 37.425287 0
-122.1342726 37.4309001 0
-122.1342684 37.4339828 0
-122.134268 37.4280151 0
-122.1342613 37.4261971 0
-122.1342551 37.4251345 0
-122.1342533 37.4311444 0
-122.1342513 37.4268274 0
-122.1342458 37.4331776 0
-122.1342453 37.4256657 0
-122.1342441 37.4328257 0
-122.1342382 37.4337056 0
-122.13423 37.4251616 0
-122.1342201 37.4297698 0
-122.134197 37.4251934 0
-122.1341923 37.4285752 0
-122.1341773 37.4301609 0
-122.1341737 37.4321 0
-122.1341732 37.4274052 0
-122.1341652 37.4252324 0
-122.1341624 37.429092 0
-122.1341532 37.4262634 0
-122.1341512 37.4314716 0
-122.1341489 37.4296866 0
-122.1341398 37.4249727 0
-122.1341389 37.4254607 0
-122.1341177 37.4279204 0
-122.1341055 37.4336193 0
-122.1341043 37.4250092 0
-122.134099 37.4338681 0
-122.1340952 37.4319898 0
-122.1340942 37.4317863 0
-122.1340792 37.4263977 0
-122.1340769 37.4250375 0
-122.13407 37.4284765 0
-122.134063 37.432308 0
-122.1340601 37.4307742 0
-122.1340566 37.4312805 0
-122.134052 37.4255871 0
-122.1340432 37.4250672 0
-122.1340406 37.4329123 0
-122.1340274 37.4273181 0
-122.134004 37.4289995 0
-122.1340015 37.4278279 0
-122.1339968 37.4302082 0
-122.1339917 37.429602 0
-122.1339885 37.4254789 0
-122.1339849 37.4261839 0
-122.1339466 37.4283695 0
-122.1339338 37.4248822 0
-122.1339192 37.4321962 0
-122.1339152 37.4260535 0
-122.1339149 37.4254792 0
-122.1339089 37.4330337 0
-122.1338995 37.4334868 0
-122.1338932 37.4266354 0
-122.1338894 37.4249246 0
-122.1338784 37.4316136 0
-122.1338582 37.430044 0
-122.1338484 37.4249622 0
-122.1338431 37.4272213 0
-122.1338373 37.4308755 0
-122.133834 37.4294676 0
-122.1338238 37.4289076 0
-122.133821 37.4277455 0
-122.1338176 37.4249904 0
-122.1337922 37.4283039 0
-122.1337881 37.4250174 0
-122.1337874 37.4320656 0
-122.1337701 37.4334104 0
-122.1337658 37.4284767 0
-122.1337634 37.4310434 0
-122.1337609 37.4336798 0
-122.1337582 37.424844 0
-122.1337582 37.424844 0
-122.1337582 37.424844 0
-122.1337582 37.424844 0
-122.1337524 37.4265251 0
-122.1337483 37.4253766 0
-122.1337294 37.4288266 0
-122.1337276 37.4259905 0
-122.1337273 37.4326264 0
-122.1337005 37.4337791 0
-122.1336789 37.4293977 0
-122.133672 37.4340163 0
-122.13366 37.4282183 0
-122.1336383 37.4319557 0
-122.1336358 37.42994 0
-122.1336345 37.4305126 0
